"ID","Tesis Adı","Kategori","Enlem","Boylam","Kritiklik","Durum","Kaynak","Etiket","Tahmini_Alan_km2","Detayli_Stratejik_Aciklama"
"2219","Fransa Güney - Savaş Hazırlık İkmal Deposu [2219]","depo","42.626657","6.752966","YÜKSEK","Gizli","Açık Kaynak","ÖNCELİKLİ","17.38","Lojistik ve depo tesisleri savaş hazırlığının temel direğidir. Stok yönetimi, ikmal zinciri ve yeraltı depolama tercih edilmelidir."
"2220","Yunanistan Kıta - Savaş Uçağı Bakım Onarım ve Revizyon Fabrikası [2220]","sanayi","41.642935","24.400557","YÜKSEK","Aktif","Alan Araştırması","ÖNCELİKLİ","9.09","Savunma sanayi tesisleri üretim sürekliliği için kritiktir. Çevre güvenliği ve personel tarama şarttır."
"2221","Girit - Zırhlı Araç Bakım ve İkmal Kompleksi [2221]","depo","34.959335","25.530971","KRITIK","Planlama","Hükümet Verisi","KRITIK","19.4","Lojistik ve depo tesisleri savaş hazırlığının temel direğidir. Stok yönetimi, ikmal zinciri ve yeraltı depolama tercih edilmelidir."
"2222","Mısır - CBRN Korumalı Kriz Yönetim Merkezi [2222]","tunel","26.240153","26.774869","YÜKSEK","Bakımda","Açık Kaynak","ÖNCELİKLİ","0.4","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"2223","Malta - CBRN Araştırma ve Test Tesisi [2223]","arastirma","35.77269","14.39243","KRITIK","Kısmi","OSINT Analizi","KRITIK","8.62","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"2224","Mısır - Savunma Araştırma Geliştirme Enstitüsü [2224]","arastirma","26.284255","26.826303","KRITIK","Bakımda","NATO Dokümanı","KRITIK","8.08","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"2225","İsrail - Sınır Karakolu ve Gözlem Mevzii [2225]","askeri","32.577491","35.751985","KRITIK","Kısmi","İstihbarat Raporu","KRITIK","3.02","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"2226","Doğu Akdeniz - Konteyner Liman ve Lojistik Hub [2226]","liman","33.223559","31.382158","DÜŞÜK","Aktif","Hükümet Verisi","DÜŞÜK","8.09","Liman ve deniz tesislerinin kaybı lojistik ve ikmal zincirini koparır. Sualtı engel sistemi, sonar izleme ve deniz devriyesi zorunludur. Mayın tarama ekibi sürekli hazır olmalıdır."
"2227","Malta - Nükleer Araştırma Reaktörü Tesisi [2227]","nukleer","35.740067","14.630795","KRITIK","Aktif","Açık Kaynak","KRITIK","8.97","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"2228","İtalya Güney - Mekanize Piyade Tugayı Karargahı [2228]","askeri","40.266029","12.910267","DÜŞÜK","Planlama","NATO Dokümanı","DÜŞÜK","4.76","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"2229","Suudi Arabistan - CBRN Kontrol İzleme ve Müdahale Noktası [2229]","nukleer","31.087035","36.026839","KRITIK","Planlama","Uydu Görüntüsü","KRITIK","13.37","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"2230","Ürdün - Yüksek Gerilim Trafo Merkezi [2230]","enerji","29.472982","38.294722","KRITIK","Gizli","Açık Kaynak","KRITIK","16.17","Enerji altyapısının çökmesi bölgedeki tüm askeri ve sivil kapasiteyi felç eder. Yedek güç sistemi, siber izleme ve fiziksel bariyer katmanları zorunludur. 72 saatlik özerk çalışma kapasitesi hedeflenmelidir."
"2231","Mısır - Savunma Gemisi İnşa Tersanesi [2231]","sanayi","27.88612","30.819023","KRITIK","Gizli","Alan Araştırması","KRITIK","12.8","Savunma sanayi tesisleri üretim sürekliliği için kritiktir. Çevre güvenliği ve personel tarama şarttır."
"2232","Irak - Savunma Ürünleri Entegrasyon ve Test Tesisi [2232]","sanayi","30.007925","43.347178","YÜKSEK","Kısmi","Alan Araştırması","ÖNCELİKLİ","12.08","Savunma sanayi tesisleri üretim sürekliliği için kritiktir. Çevre güvenliği ve personel tarama şarttır."
"2233","Ürdün - Yeraltı Ulusal Komuta Bunkerı [2233]","tunel","30.414356","36.725726","YÜKSEK","Kısmi","Hükümet Verisi","ÖNCELİKLİ","19.05","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"2234","İtalya Güney - ELINT Elektronik İstihbarat Dinleme Noktası [2234]","radar","39.35147","13.378375","KRITIK","Kısmi","Uydu Görüntüsü","KRITIK","4.26","İletişim ve radar altyapısının çökmesi komuta zincirini koparır. Şifreli yedek kanallar, uydu bağlantısı ve EMP koruması hayati önem taşır."
"2235","Ürdün - CBRN Kontrol İzleme ve Müdahale Noktası [2235]","nukleer","33.21322","37.812872","KRITIK","Aktif","NATO Dokümanı","KRITIK","8.95","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"2236","Kıbrıs - Topçu Bölük Mevzii ve Fırlatma Tesisi [2236]","askeri","34.627045","34.182983","KRITIK","Bakımda","Açık Kaynak","KRITIK","4.33","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"2237","Kıbrıs - Elektronik Harp Araştırma Laboratuvarı [2237]","arastirma","35.142907","34.176562","YÜKSEK","Kısmi","Açık Kaynak","ÖNCELİKLİ","16.83","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"2238","Irak - Zırhlı Muharebe Tugayı Üssü [2238]","askeri","34.689792","39.163322","KRITIK","Gizli","İstihbarat Raporu","KRITIK","1.72","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"2239","Doğu Akdeniz - Nükleer Silah Depolama ve Bakım Tesisi [2239]","nukleer","33.600515","33.05685","KRITIK","Aktif","Açık Kaynak","KRITIK","19.52","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"2240","Kıbrıs - CBRN Kontrol İzleme ve Müdahale Noktası [2240]","nukleer","35.3906","33.513129","KRITIK","Gizli","Açık Kaynak","KRITIK","16.32","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"2241","İsrail - Hükümet Sürekliliği Yeraltı Sığınağı [2241]","tunel","29.768316","35.124589","YÜKSEK","Bakımda","Uydu Görüntüsü","ÖNCELİKLİ","15.17","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"2242","İtalya Güney - Uzay ve Uydu Teknoloji Araştırma Enstitüsü [2242]","arastirma","41.639335","15.415356","KRITIK","Bakımda","NATO Dokümanı","KRITIK","19.66","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"2243","Fransa Güney - Elektronik Harp Araştırma Laboratuvarı [2243]","arastirma","42.985939","7.390772","ORTA","Aktif","Hükümet Verisi","NORMAL","10.82","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"2244","Malta - Deniz Hava Devriye İstasyonu [2244]","hava","35.889723","14.360301","KRITIK","Kısmi","NATO Dokümanı","KRITIK","1.75","Hava üsleri saldırı altında kaldığında hava hakimiyeti kaybedilir. Perimeter radar, hava savunma sistemi ve EMP koruması birincil gereksinimlerdir. Yedek pist ve gizli hangar zorunludur."
"2245","Suriye Kıyı - Deniz Hava Devriye İstasyonu [2245]","hava","35.064521","36.035227","KRITIK","Kısmi","OSINT Analizi","KRITIK","16.35","Hava üsleri saldırı altında kaldığında hava hakimiyeti kaybedilir. Perimeter radar, hava savunma sistemi ve EMP koruması birincil gereksinimlerdir. Yedek pist ve gizli hangar zorunludur."
"2246","Mısır - Kritik Altyapı Yeraltı İletişim Tesisi [2246]","tunel","29.429084","30.839002","KRITIK","Bakımda","Alan Araştırması","KRITIK","14.54","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"2247","Malta - Savunma Ürünleri Entegrasyon ve Test Tesisi [2247]","sanayi","35.931438","14.649476","KRITIK","Planlama","Açık Kaynak","KRITIK","11.8","Savunma sanayi tesisleri üretim sürekliliği için kritiktir. Çevre güvenliği ve personel tarama şarttır."
"2248","Girit - Hava Savunma Füze Bataryası [2248]","hava","35.440769","24.237157","KRITIK","Planlama","Alan Araştırması","KRITIK","0.93","Hava üsleri saldırı altında kaldığında hava hakimiyeti kaybedilir. Perimeter radar, hava savunma sistemi ve EMP koruması birincil gereksinimlerdir. Yedek pist ve gizli hangar zorunludur."
"2249","Fransa Güney - Genelkurmay İleri Muharebe Karargahı [2249]","askeri","43.335025","5.048791","KRITIK","Planlama","OSINT Analizi","KRITIK","7.58","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"2250","Yunanistan Kıta - CBRN Korumalı Kriz Yönetim Merkezi [2250]","tunel","40.832977","22.6677","YÜKSEK","Aktif","NATO Dokümanı","ÖNCELİKLİ","18.53","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"2251","Ürdün - Silah ve Mühimmat Yeraltı Depolama Tüneli [2251]","tunel","31.854564","38.507364","KRITIK","Planlama","NATO Dokümanı","KRITIK","8.61","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"2252","Mısır - Uçuş Kontrol Radar Tesisi [2252]","hava","25.825087","27.920796","DÜŞÜK","Gizli","Hükümet Verisi","DÜŞÜK","2.09","Hava üsleri saldırı altında kaldığında hava hakimiyeti kaybedilir. Perimeter radar, hava savunma sistemi ve EMP koruması birincil gereksinimlerdir. Yedek pist ve gizli hangar zorunludur."
"2253","Yunanistan Adalar Bat - Radyoaktif Madde Güvenli Depolama Kompleksi [2253]","nukleer","37.215499","25.560556","KRITIK","Kısmi","Hükümet Verisi","KRITIK","10.88","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"2254","Yunanistan Adalar Bat - Entegre Hava Savunma Radar Komuta Merkezi [2254]","radar","36.800893","25.786564","KRITIK","Gizli","OSINT Analizi","KRITIK","10.06","İletişim ve radar altyapısının çökmesi komuta zincirini koparır. Şifreli yedek kanallar, uydu bağlantısı ve EMP koruması hayati önem taşır."
"2255","Suriye Kıyı - Sınır Karakolu ve Gözlem Mevzii [2255]","askeri","34.557523","35.805136","KRITIK","Gizli","Alan Araştırması","KRITIK","12.06","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"2256","Yunanistan Kıta - Nakliye Uçağı Lojistik Üssü [2256]","hava","39.363395","23.824997","YÜKSEK","Bakımda","İstihbarat Raporu","ÖNCELİKLİ","2.3","Hava üsleri saldırı altında kaldığında hava hakimiyeti kaybedilir. Perimeter radar, hava savunma sistemi ve EMP koruması birincil gereksinimlerdir. Yedek pist ve gizli hangar zorunludur."
"2257","Suudi Arabistan - Radyoaktif Madde Güvenli Depolama Kompleksi [2257]","nukleer","31.909848","39.813988","KRITIK","Bakımda","OSINT Analizi","KRITIK","8.18","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"2258","Girit - Petrol Rafinerisi [2258]","enerji","35.075741","25.551186","YÜKSEK","Bakımda","Açık Kaynak","ÖNCELİKLİ","18.37","Enerji altyapısının çökmesi bölgedeki tüm askeri ve sivil kapasiteyi felç eder. Yedek güç sistemi, siber izleme ve fiziksel bariyer katmanları zorunludur. 72 saatlik özerk çalışma kapasitesi hedeflenmelidir."
"2259","Doğu Akdeniz - Stratejik Mühimmat ve Silah Deposu [2259]","depo","33.113916","28.198527","KRITIK","Planlama","Hükümet Verisi","KRITIK","15.02","Lojistik ve depo tesisleri savaş hazırlığının temel direğidir. Stok yönetimi, ikmal zinciri ve yeraltı depolama tercih edilmelidir."
"2260","İtalya Güney - Hava İkmal ve Tanker Üssü [2260]","hava","37.708758","12.911079","YÜKSEK","Aktif","İstihbarat Raporu","ÖNCELİKLİ","3.91","Hava üsleri saldırı altında kaldığında hava hakimiyeti kaybedilir. Perimeter radar, hava savunma sistemi ve EMP koruması birincil gereksinimlerdir. Yedek pist ve gizli hangar zorunludur."
"2261","Mısır - Silah ve Mühimmat Yeraltı Depolama Tüneli [2261]","tunel","23.913841","32.745134","KRITIK","Kısmi","İstihbarat Raporu","KRITIK","14.82","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"2262","Ürdün - Elektronik Harp Taktik Birimi [2262]","askeri","29.471134","37.166306","KRITIK","Gizli","OSINT Analizi","KRITIK","0.88","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"2263","Fransa Güney - Silah ve Mühimmat Yeraltı Depolama Tüneli [2263]","tunel","43.743354","6.761406","KRITIK","Bakımda","Açık Kaynak","KRITIK","5.47","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"2264","İtalya Güney - İHA Operasyon ve Kontrol Merkezi [2264]","hava","38.327263","14.206006","KRITIK","Gizli","Uydu Görüntüsü","KRITIK","18.39","Hava üsleri saldırı altında kaldığında hava hakimiyeti kaybedilir. Perimeter radar, hava savunma sistemi ve EMP koruması birincil gereksinimlerdir. Yedek pist ve gizli hangar zorunludur."
"2265","Irak - Kritik Altyapı Yeraltı İletişim Tesisi [2265]","tunel","32.436948","41.444254","KRITIK","Gizli","İstihbarat Raporu","KRITIK","18.31","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"2266","Ürdün - Nükleer Silah Depolama ve Bakım Tesisi [2266]","nukleer","33.247312","36.662476","YÜKSEK","Gizli","Alan Araştırması","ÖNCELİKLİ","11.37","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"2267","Ürdün - Askeri Tıbbi Malzeme Lojistik Deposu [2267]","depo","32.903971","35.379243","KRITIK","Aktif","Açık Kaynak","KRITIK","2.53","Lojistik ve depo tesisleri savaş hazırlığının temel direğidir. Stok yönetimi, ikmal zinciri ve yeraltı depolama tercih edilmelidir."
"2268","Yunanistan Adalar Bat - Petrol İhracat Terminali [2268]","enerji","38.678192","23.884852","KRITIK","Planlama","Uydu Görüntüsü","KRITIK","13.95","Enerji altyapısının çökmesi bölgedeki tüm askeri ve sivil kapasiteyi felç eder. Yedek güç sistemi, siber izleme ve fiziksel bariyer katmanları zorunludur. 72 saatlik özerk çalışma kapasitesi hedeflenmelidir."
"2269","Malta - Nakliye Uçağı Lojistik Üssü [2269]","hava","36.055662","14.124469","KRITIK","Kısmi","OSINT Analizi","KRITIK","14.58","Hava üsleri saldırı altında kaldığında hava hakimiyeti kaybedilir. Perimeter radar, hava savunma sistemi ve EMP koruması birincil gereksinimlerdir. Yedek pist ve gizli hangar zorunludur."
"2270","Girit - Siber Güvenlik Araştırma Geliştirme Merkezi [2270]","arastirma","35.527743","25.03278","YÜKSEK","Planlama","Uydu Görüntüsü","ÖNCELİKLİ","8.25","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"2271","Ürdün - CBRN Kontrol İzleme ve Müdahale Noktası [2271]","nukleer","31.887617","35.420035","YÜKSEK","Gizli","Açık Kaynak","ÖNCELİKLİ","7.61","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"2272","Kıbrıs - CBRN Kontrol İzleme ve Müdahale Noktası [2272]","nukleer","34.606524","33.646176","KRITIK","Planlama","NATO Dokümanı","KRITIK","19.43","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"2273","Mısır - Silah ve Mühimmat Yeraltı Depolama Tüneli [2273]","tunel","22.905578","27.727171","KRITIK","Planlama","İstihbarat Raporu","KRITIK","18.07","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"2274","İsrail - Savunma Gemisi İnşa Tersanesi [2274]","sanayi","31.615659","34.945853","ORTA","Kısmi","Hükümet Verisi","NORMAL","3.28","Savunma sanayi tesisleri üretim sürekliliği için kritiktir. Çevre güvenliği ve personel tarama şarttır."
"2275","İsrail - Hükümet Sürekliliği Yeraltı Sığınağı [2275]","tunel","32.503911","34.747187","KRITIK","Kısmi","Hükümet Verisi","KRITIK","10.77","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"2276","Kıbrıs - Lojistik Destek Tugayı Karargahı [2276]","askeri","35.206892","34.088915","KRITIK","Bakımda","İstihbarat Raporu","KRITIK","10.15","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"2277","Suriye Kıyı - Askeri Tıbbi Malzeme Lojistik Deposu [2277]","depo","34.540448","35.591599","KRITIK","Kısmi","İstihbarat Raporu","KRITIK","2.66","Lojistik ve depo tesisleri savaş hazırlığının temel direğidir. Stok yönetimi, ikmal zinciri ve yeraltı depolama tercih edilmelidir."
"2278","Irak - Mekanize Piyade Tugayı Karargahı [2278]","askeri","30.937738","42.919846","YÜKSEK","Planlama","NATO Dokümanı","ÖNCELİKLİ","12.18","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"2279","Girit - CBRN Korumalı Kriz Yönetim Merkezi [2279]","tunel","35.595507","23.526095","KRITIK","Aktif","Uydu Görüntüsü","KRITIK","3.09","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"2280","Yunanistan Adalar Bat - Silah ve Mühimmat Yeraltı Depolama Tüneli [2280]","tunel","39.304525","24.668067","KRITIK","Kısmi","Hükümet Verisi","KRITIK","8.05","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"2281","Suudi Arabistan - Hidroelektrik Santral [2281]","enerji","21.329682","36.013978","ORTA","Planlama","OSINT Analizi","NORMAL","19.67","Enerji altyapısının çökmesi bölgedeki tüm askeri ve sivil kapasiteyi felç eder. Yedek güç sistemi, siber izleme ve fiziksel bariyer katmanları zorunludur. 72 saatlik özerk çalışma kapasitesi hedeflenmelidir."
"2282","Yunanistan Kıta - Güdümlü Mermi ve Balistik Araştırma Merkezi [2282]","arastirma","39.145913","26.304127","KRITIK","Gizli","OSINT Analizi","KRITIK","7.8","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"2283","Kıbrıs - Savunma Araştırma Geliştirme Enstitüsü [2283]","arastirma","34.557037","34.375428","YÜKSEK","Gizli","NATO Dokümanı","ÖNCELİKLİ","19.64","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"2284","İtalya Güney - Sahil Güvenlik Komutanlığı [2284]","liman","40.483739","15.772402","KRITIK","Bakımda","NATO Dokümanı","KRITIK","11.93","Liman ve deniz tesislerinin kaybı lojistik ve ikmal zincirini koparır. Sualtı engel sistemi, sonar izleme ve deniz devriyesi zorunludur. Mayın tarama ekibi sürekli hazır olmalıdır."
"2285","Doğu Akdeniz - Yüksek Gerilim Trafo Merkezi [2285]","enerji","32.687536","33.313392","KRITIK","Kısmi","İstihbarat Raporu","KRITIK","5.3","Enerji altyapısının çökmesi bölgedeki tüm askeri ve sivil kapasiteyi felç eder. Yedek güç sistemi, siber izleme ve fiziksel bariyer katmanları zorunludur. 72 saatlik özerk çalışma kapasitesi hedeflenmelidir."
"2286","Yunanistan Adalar Bat - Denizaltı Deniz Üssü [2286]","liman","38.460345","22.204922","KRITIK","Aktif","Uydu Görüntüsü","KRITIK","10.6","Liman ve deniz tesislerinin kaybı lojistik ve ikmal zincirini koparır. Sualtı engel sistemi, sonar izleme ve deniz devriyesi zorunludur. Mayın tarama ekibi sürekli hazır olmalıdır."
"2287","Girit - Jet Yakıtı ve Akaryakıt Depolama Tesisi [2287]","depo","35.456854","26.020819","KRITIK","Gizli","OSINT Analizi","KRITIK","7.75","Lojistik ve depo tesisleri savaş hazırlığının temel direğidir. Stok yönetimi, ikmal zinciri ve yeraltı depolama tercih edilmelidir."
"2288","Suudi Arabistan - NATO İleri Lojistik Destek Elemanı [2288]","depo","24.703723","44.28529","KRITIK","Planlama","NATO Dokümanı","KRITIK","3.54","Lojistik ve depo tesisleri savaş hazırlığının temel direğidir. Stok yönetimi, ikmal zinciri ve yeraltı depolama tercih edilmelidir."
"2289","Yunanistan Adalar Bat - Elektronik Harp ve Jamming İstasyonu [2289]","radar","37.120855","23.079448","YÜKSEK","Planlama","Hükümet Verisi","ÖNCELİKLİ","15.95","İletişim ve radar altyapısının çökmesi komuta zincirini koparır. Şifreli yedek kanallar, uydu bağlantısı ve EMP koruması hayati önem taşır."
"2290","Mısır - Hükümet Sürekliliği Yeraltı Sığınağı [2290]","tunel","21.502138","31.609579","YÜKSEK","Planlama","Hükümet Verisi","ÖNCELİKLİ","13.06","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"2291","Doğu Akdeniz - Nakliye Uçağı Lojistik Üssü [2291]","hava","33.811117","33.93704","YÜKSEK","Bakımda","Uydu Görüntüsü","ÖNCELİKLİ","18.7","Hava üsleri saldırı altında kaldığında hava hakimiyeti kaybedilir. Perimeter radar, hava savunma sistemi ve EMP koruması birincil gereksinimlerdir. Yedek pist ve gizli hangar zorunludur."
"2292","İtalya Güney - Savunma Ürünleri Entegrasyon ve Test Tesisi [2292]","sanayi","38.398783","14.272981","KRITIK","Aktif","Alan Araştırması","KRITIK","8.8","Savunma sanayi tesisleri üretim sürekliliği için kritiktir. Çevre güvenliği ve personel tarama şarttır."
"2293","Suudi Arabistan - Topçu Bölük Mevzii ve Fırlatma Tesisi [2293]","askeri","22.611046","38.931879","KRITIK","Aktif","Uydu Görüntüsü","KRITIK","17.36","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"2294","Fransa Güney - Uçuş Kontrol Radar Tesisi [2294]","hava","43.200565","6.623757","KRITIK","Aktif","OSINT Analizi","KRITIK","10.88","Hava üsleri saldırı altında kaldığında hava hakimiyeti kaybedilir. Perimeter radar, hava savunma sistemi ve EMP koruması birincil gereksinimlerdir. Yedek pist ve gizli hangar zorunludur."
"2295","Suudi Arabistan - CBRN Korumalı Kriz Yönetim Merkezi [2295]","tunel","29.61","47.341551","KRITIK","Planlama","Hükümet Verisi","KRITIK","14.31","Yeraltı ve sığınak tesisleri komuta sürekliliğini güvence altına alır. Gizlilik, CBRN koruması ve yedek iletişim sistemleri zorunludur."
"2296","Girit - Askeri Uydu Yer İstasyonu [2296]","radar","34.944236","25.23531","KRITIK","Gizli","İstihbarat Raporu","KRITIK","2.94","İletişim ve radar altyapısının çökmesi komuta zincirini koparır. Şifreli yedek kanallar, uydu bağlantısı ve EMP koruması hayati önem taşır."
"2297","Suriye Kıyı - Entegre Hava Savunma Radar Komuta Merkezi [2297]","radar","35.751312","35.731717","DÜŞÜK","Aktif","NATO Dokümanı","DÜŞÜK","1.43","İletişim ve radar altyapısının çökmesi komuta zincirini koparır. Şifreli yedek kanallar, uydu bağlantısı ve EMP koruması hayati önem taşır."
"2298","İsrail - Genelkurmay İleri Muharebe Karargahı [2298]","askeri","31.006088","35.008673","KRITIK","Kısmi","Hükümet Verisi","KRITIK","19.78","Askeri tesisler birincil hedef kategorisindedir. Derinlemesine savunma, kamuflaj ve yedek komuta noktaları zorunludur. Sürekli hazırlık tatbikatları şarttır."
"2299","Mısır - Askeri Tıbbi Malzeme Lojistik Deposu [2299]","depo","23.706193","34.055416","YÜKSEK","Aktif","İstihbarat Raporu","ÖNCELİKLİ","10.66","Lojistik ve depo tesisleri savaş hazırlığının temel direğidir. Stok yönetimi, ikmal zinciri ve yeraltı depolama tercih edilmelidir."
"2300","İsrail - Uçuş Kontrol Radar Tesisi [2300]","hava","31.533305","34.828611","KRITIK","Bakımda","Alan Araştırması","KRITIK","14.11","Hava üsleri saldırı altında kaldığında hava hakimiyeti kaybedilir. Perimeter radar, hava savunma sistemi ve EMP koruması birincil gereksinimlerdir. Yedek pist ve gizli hangar zorunludur."
"2301","Fransa Güney - Jet Yakıtı ve Akaryakıt Depolama Tesisi [2301]","depo","42.639299","6.48954","KRITIK","Aktif","Uydu Görüntüsü","KRITIK","10.76","Lojistik ve depo tesisleri savaş hazırlığının temel direğidir. Stok yönetimi, ikmal zinciri ve yeraltı depolama tercih edilmelidir."
"2302","Fransa Güney - CBRN Araştırma ve Test Tesisi [2302]","arastirma","43.16624","5.291916","KRITIK","Gizli","NATO Dokümanı","KRITIK","11.61","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
"2303","Suriye Kıyı - Nükleer Araştırma Reaktörü Tesisi [2303]","nukleer","35.238771","36.043488","YÜKSEK","Planlama","Alan Araştırması","ÖNCELİKLİ","11.6","Nükleer tesisler en yüksek koruma standartlarına tabidir. CBRN savunma ve çok katmanlı güvenlik zorunludur."
"2304","Yunanistan Adalar Bat - Savunma Ürünleri Entegrasyon ve Test Tesisi [2304]","sanayi","38.977527","20.090717","YÜKSEK","Kısmi","Uydu Görüntüsü","ÖNCELİKLİ","0.78","Savunma sanayi tesisleri üretim sürekliliği için kritiktir. Çevre güvenliği ve personel tarama şarttır."
"2305","Yunanistan Kıta - CBRN Araştırma ve Test Tesisi [2305]","arastirma","41.176669","26.404119","KRITIK","Planlama","Uydu Görüntüsü","KRITIK","5.39","Araştırma ve geliştirme tesisleri teknolojik üstünlük için kritiktir. Bilgi güvenliği ve fiziksel koruma birlikte sağlanmalıdır."
